State,City,Violent Crime,Year
MICHIGAN,Ishpeming,19.0,2018
MICHIGAN,Ishpeming Township,0.0,2018
MICHIGAN,Jackson,366.0,2018
MICHIGAN,Jonesville,7.0,2018
MICHIGAN,Kalamazoo,1008.0,2018
MICHIGAN,Kalamazoo Township,98.0,2018
MICHIGAN,Kalkaska,2.0,2018
MICHIGAN,Keego Harbor,10.0,2018
MICHIGAN,Kentwood,193.0,2018
MICHIGAN,Kinde,0.0,2018
MICHIGAN,Kingsford,11.0,2018
MICHIGAN,Kinross Township,2.0,2018
MICHIGAN,Laingsburg,4.0,2018
MICHIGAN,Lake Angelus,0.0,2018
MICHIGAN,Lake Linden,2.0,2018
MICHIGAN,Lake Odessa,2.0,2018
MICHIGAN,Lake Orion,3.0,2018
MICHIGAN,Lakeview,1.0,2018
MICHIGAN,Lansing,1301.0,2018
MICHIGAN,Lansing Township,67.0,2018
MICHIGAN,Lapeer,37.0,2018
MICHIGAN,Lapeer Township,0.0,2018
MICHIGAN,Lathrup Village,6.0,2018
MICHIGAN,Laurium,4.0,2018
MICHIGAN,Lawton,4.0,2018
MICHIGAN,Lennon,1.0,2018
MICHIGAN,Leslie,2.0,2018
MICHIGAN,Lexington,3.0,2018
MICHIGAN,Lincoln Park,208.0,2018
MICHIGAN,Lincoln Township,12.0,2018
MICHIGAN,Linden,4.0,2018
MICHIGAN,Litchfield,2.0,2018
MICHIGAN,Livonia,138.0,2018
MICHIGAN,Lowell,9.0,2018
MICHIGAN,Ludington,34.0,2018
MICHIGAN,Luna Pier,2.0,2018
MICHIGAN,Lyon Township,14.0,2018
MICHIGAN,Mackinac Island,3.0,2018
MICHIGAN,Mackinaw City,7.0,2018
MICHIGAN,Madison Heights,89.0,2018
MICHIGAN,Madison Township,15.0,2018
MICHIGAN,Manistee,28.0,2018
MICHIGAN,Manistique,7.0,2018
MICHIGAN,Marenisco Township,0.0,2018
MICHIGAN,Marine City,3.0,2018
MICHIGAN,Marlette,3.0,2018
MICHIGAN,Marquette,23.0,2018
MICHIGAN,Marshall,11.0,2018
MICHIGAN,Marysville,9.0,2018
MICHIGAN,Mason,26.0,2018
MICHIGAN,Mattawan,5.0,2018
MICHIGAN,Mayville,1.0,2018
MICHIGAN,Melvindale,68.0,2018
MICHIGAN,Memphis,0.0,2018
MICHIGAN,Mendon,1.0,2018
MICHIGAN,Menominee,23.0,2018
MICHIGAN,Meridian Township,98.0,2018
MICHIGAN,Metamora Township,3.0,2018
MICHIGAN,Metro Police Authority of Genesee County,42.0,2018
MICHIGAN,Michiana,0.0,2018
MICHIGAN,Midland,55.0,2018
MICHIGAN,Milan,10.0,2018
MICHIGAN,Milford,10.0,2018
MICHIGAN,Millington,3.0,2018
MICHIGAN,Monroe,114.0,2018
MICHIGAN,Montague,2.0,2018
MICHIGAN,Montrose Township,11.0,2018
MICHIGAN,Morenci,10.0,2018
MICHIGAN,Morrice,1.0,2018
MICHIGAN,Mount Morris,24.0,2018
MICHIGAN,Mount Morris Township,137.0,2018
MICHIGAN,Mount Pleasant,76.0,2018
MICHIGAN,Munising,6.0,2018
MICHIGAN,Muskegon,245.0,2018
MICHIGAN,Muskegon Heights,240.0,2018
MICHIGAN,Muskegon Township,40.0,2018
MICHIGAN,Napoleon Township,4.0,2018
MICHIGAN,Nashville,13.0,2018
MICHIGAN,Negaunee,3.0,2018
MICHIGAN,Newaygo,7.0,2018
MICHIGAN,New Baltimore,8.0,2018
MICHIGAN,New Buffalo,0.0,2018
MICHIGAN,New Era,0.0,2018
MICHIGAN,New Lothrop,0.0,2018
MICHIGAN,Niles,70.0,2018
MICHIGAN,Northfield Township,12.0,2018
MICHIGAN,North Muskegon,1.0,2018
MICHIGAN,Northville,5.0,2018
MICHIGAN,Northville Township,21.0,2018
MICHIGAN,Norton Shores,37.0,2018
MICHIGAN,Norway,0.0,2018
MICHIGAN,Novi,43.0,2018
MICHIGAN,Oakland Township,4.0,2018
MICHIGAN,Oak Park,83.0,2018
MICHIGAN,Olivet,4.0,2018
MICHIGAN,Ontwa Township-Edwardsburg,29.0,2018
MICHIGAN,Orchard Lake,3.0,2018
MICHIGAN,Orion Township,20.0,2018
MICHIGAN,Oscoda Township,16.0,2018
MICHIGAN,Otisville,0.0,2018
MICHIGAN,Otsego,16.0,2018
MICHIGAN,Ovid,1.0,2018
MICHIGAN,Owendale,0.0,2018
MICHIGAN,Owosso,76.0,2018
MICHIGAN,Oxford,3.0,2018
MICHIGAN,Oxford Township,12.0,2018
MICHIGAN,Paw Paw,11.0,2018
MICHIGAN,Peck,0.0,2018
MICHIGAN,Pentwater,1.0,2018
MICHIGAN,Perry,2.0,2018
MICHIGAN,Petoskey,11.0,2018
MICHIGAN,Pinckney,8.0,2018
MICHIGAN,Pinconning,0.0,2018
MICHIGAN,Pittsfield Township,76.0,2018
MICHIGAN,Plainwell,15.0,2018
MICHIGAN,Pleasant Ridge,1.0,2018
MICHIGAN,Plymouth,7.0,2018
MICHIGAN,Plymouth Township,24.0,2018
MICHIGAN,Pontiac,799.0,2018
MICHIGAN,Portage,117.0,2018
MICHIGAN,Port Austin,0.0,2018
MICHIGAN,Port Huron,230.0,2018
MICHIGAN,Portland,8.0,2018
MICHIGAN,Port Sanilac,0.0,2018
MICHIGAN,Potterville,4.0,2018
MICHIGAN,Prairieville Township,0.0,2018
MICHIGAN,Quincy,3.0,2018
MICHIGAN,Raisin Township,2.0,2018
MICHIGAN,Redford Township,302.0,2018
MICHIGAN,Reed City,9.0,2018
MICHIGAN,Reese,0.0,2018
MICHIGAN,"Richfield Township, Genesee County",14.0,2018
MICHIGAN,"Richfield Township, Roscommon County",1.0,2018
MICHIGAN,Richland,2.0,2018
MICHIGAN,"Richland Township, Saginaw County",7.0,2018
MICHIGAN,Richmond,18.0,2018
MICHIGAN,River Rouge,41.0,2018
MICHIGAN,Riverview,14.0,2018
MICHIGAN,Rochester,8.0,2018
MICHIGAN,Rochester Hills,53.0,2018
MICHIGAN,Rockford,7.0,2018
MICHIGAN,Rockwood,1.0,2018
MICHIGAN,Rogers City,2.0,2018
MICHIGAN,Romeo,2.0,2018
MICHIGAN,Romulus,190.0,2018
MICHIGAN,Roosevelt Park,3.0,2018
MICHIGAN,Roseville,187.0,2018
MICHIGAN,Rothbury,1.0,2018
MICHIGAN,Royal Oak,56.0,2018
MICHIGAN,Saginaw,783.0,2018
MICHIGAN,Saginaw Township,79.0,2018
MICHIGAN,Saline,13.0,2018
MICHIGAN,Sand Lake,0.0,2018
MICHIGAN,Sandusky,7.0,2018
MICHIGAN,Saugatuck-Douglas,4.0,2018
MICHIGAN,Sault Ste. Marie,30.0,2018
MICHIGAN,Schoolcraft,0.0,2018
MICHIGAN,Scottville,2.0,2018
MICHIGAN,Sebewaing,3.0,2018
MICHIGAN,Shelby,2.0,2018
MICHIGAN,Shelby Township,119.0,2018
MICHIGAN,Shepherd,0.0,2018
MICHIGAN,Southfield,204.0,2018
MICHIGAN,Southgate,46.0,2018
MICHIGAN,South Haven,24.0,2018
MICHIGAN,South Lyon,12.0,2018
MICHIGAN,South Rockwood,0.0,2018
MICHIGAN,Sparta,11.0,2018
MICHIGAN,Spring Arbor Township,5.0,2018
MICHIGAN,Springfield Township,11.0,2018
MICHIGAN,Springport Township,1.0,2018
MICHIGAN,Stanton,0.0,2018
MICHIGAN,St. Charles,2.0,2018
MICHIGAN,St. Clair,27.0,2018
MICHIGAN,St. Clair Shores,132.0,2018
MICHIGAN,Sterling Heights,240.0,2018
MICHIGAN,St. Ignace,5.0,2018
MICHIGAN,St. Johns,10.0,2018
MICHIGAN,St. Joseph,26.0,2018
MICHIGAN,St. Joseph Township,7.0,2018
MICHIGAN,St. Louis,15.0,2018
MICHIGAN,Stockbridge,1.0,2018
MICHIGAN,Sturgis,61.0,2018
MICHIGAN,Sumpter Township,8.0,2018
MICHIGAN,Sylvan Lake,3.0,2018
MICHIGAN,Tawas,6.0,2018
MICHIGAN,Taylor,366.0,2018
MICHIGAN,Tecumseh,7.0,2018
MICHIGAN,Thomas Township,8.0,2018
MICHIGAN,Three Rivers,57.0,2018
MICHIGAN,Tittabawassee Township,10.0,2018
MICHIGAN,Traverse City,74.0,2018
MICHIGAN,Trenton,22.0,2018
MICHIGAN,Troy,52.0,2018
MICHIGAN,Tuscarora Township,1.0,2018
MICHIGAN,Ubly,1.0,2018
MICHIGAN,Unadilla Township,9.0,2018
MICHIGAN,Union City,2.0,2018
MICHIGAN,Utica,11.0,2018
MICHIGAN,Van Buren Township,86.0,2018
MICHIGAN,Vassar,12.0,2018
MICHIGAN,Vernon,0.0,2018
MICHIGAN,Vicksburg,11.0,2018
MICHIGAN,Walker,63.0,2018
MICHIGAN,Walled Lake,9.0,2018
MICHIGAN,Warren,688.0,2018
MICHIGAN,Waterford Township,146.0,2018
MICHIGAN,Watervliet,8.0,2018
MICHIGAN,Wayland,22.0,2018
MICHIGAN,Wayne,132.0,2018
MICHIGAN,West Bloomfield Township,38.0,2018
MICHIGAN,West Branch,2.0,2018
MICHIGAN,Westland,316.0,2018
MICHIGAN,White Cloud,7.0,2018
MICHIGAN,Whitehall,9.0,2018
MICHIGAN,White Lake Township,13.0,2018
MICHIGAN,White Pigeon,3.0,2018
MICHIGAN,Williamston,2.0,2018
MICHIGAN,Wixom,26.0,2018
MICHIGAN,Wolverine Lake,10.0,2018
MICHIGAN,Woodhaven,12.0,2018
MICHIGAN,Wyandotte,61.0,2018
MICHIGAN,Wyoming,350.0,2018
MICHIGAN,Yale,6.0,2018
MICHIGAN,Ypsilanti,186.0,2018
MICHIGAN,Zeeland,11.0,2018
MICHIGAN,Zilwaukee,0.0,2018
MINNESOTA,Aitkin,2.0,2018
MINNESOTA,Akeley,0.0,2018
MINNESOTA,Albany,0.0,2018
MINNESOTA,Albert Lea,26.0,2018
MINNESOTA,Alexandria,51.0,2018
MINNESOTA,Annandale,1.0,2018
MINNESOTA,Anoka,27.0,2018
MINNESOTA,Appleton,5.0,2018
MINNESOTA,Apple Valley,63.0,2018
MINNESOTA,Arlington,0.0,2018
MINNESOTA,Atwater,0.0,2018
MINNESOTA,Austin,66.0,2018
MINNESOTA,Avon,0.0,2018
MINNESOTA,Babbitt,1.0,2018
MINNESOTA,Barnesville,1.0,2018
MINNESOTA,Baxter,9.0,2018
MINNESOTA,Bayport,0.0,2018
MINNESOTA,Becker,9.0,2018
MINNESOTA,Belgrade/Brooten,2.0,2018
MINNESOTA,Belle Plaine,5.0,2018
MINNESOTA,Bemidji,79.0,2018
MINNESOTA,Benson,1.0,2018
MINNESOTA,Big Lake,11.0,2018
MINNESOTA,Blackduck,3.0,2018
MINNESOTA,Blaine,64.0,2018
MINNESOTA,Blooming Prairie,2.0,2018
MINNESOTA,Bloomington,165.0,2018
MINNESOTA,Blue Earth,0.0,2018
MINNESOTA,Bovey,1.0,2018
MINNESOTA,Braham,0.0,2018
MINNESOTA,Brainerd,61.0,2018
MINNESOTA,Breckenridge,8.0,2018
MINNESOTA,Breezy Point,1.0,2018
MINNESOTA,Breitung Township,2.0,2018
MINNESOTA,Brooklyn Center,117.0,2018
MINNESOTA,Brooklyn Park,302.0,2018
MINNESOTA,Brownton,0.0,2018
MINNESOTA,Buffalo,17.0,2018
MINNESOTA,Buffalo Lake,1.0,2018
MINNESOTA,Burnsville,114.0,2018
MINNESOTA,Caledonia,0.0,2018
MINNESOTA,Cambridge,9.0,2018
MINNESOTA,Canby,1.0,2018
MINNESOTA,Cannon Falls,5.0,2018
MINNESOTA,Centennial Lakes,11.0,2018
MINNESOTA,Champlin,26.0,2018
MINNESOTA,Chaska,21.0,2018
MINNESOTA,Chisholm,4.0,2018
MINNESOTA,Clara City,2.0,2018
MINNESOTA,Cleveland,0.0,2018
MINNESOTA,Cloquet,12.0,2018
MINNESOTA,Cold Spring/Richmond,2.0,2018
MINNESOTA,Coleraine,1.0,2018
MINNESOTA,Columbia Heights,57.0,2018
MINNESOTA,Coon Rapids,83.0,2018
MINNESOTA,Corcoran,4.0,2018
MINNESOTA,Cottage Grove,25.0,2018
MINNESOTA,Crookston,19.0,2018
MINNESOTA,Crosby,7.0,2018
MINNESOTA,Crosslake,0.0,2018
MINNESOTA,Crystal,34.0,2018
MINNESOTA,Danube,0.0,2018
MINNESOTA,Dawson/Boyd,2.0,2018
MINNESOTA,Dayton,2.0,2018
MINNESOTA,Deephaven,1.0,2018
MINNESOTA,Deer River,1.0,2018
MINNESOTA,Detroit Lakes,19.0,2018
MINNESOTA,Dilworth,6.0,2018
MINNESOTA,Duluth,308.0,2018
MINNESOTA,Dundas,1.0,2018
MINNESOTA,Eagan,59.0,2018
MINNESOTA,Eagle Lake,2.0,2018
MINNESOTA,East Grand Forks,7.0,2018
MINNESOTA,East Range,6.0,2018
MINNESOTA,Eden Prairie,39.0,2018
MINNESOTA,Eden Valley,0.0,2018
MINNESOTA,Edina,23.0,2018
MINNESOTA,Elko New Market,2.0,2018
MINNESOTA,Elk River,29.0,2018
MINNESOTA,Ely,3.0,2018
MINNESOTA,Eveleth,6.0,2018
MINNESOTA,Fairfax,3.0,2018
MINNESOTA,Fairmont,12.0,2018
MINNESOTA,Faribault,77.0,2018
MINNESOTA,Farmington,13.0,2018
MINNESOTA,Fergus Falls,30.0,2018
MINNESOTA,Floodwood,0.0,2018
MINNESOTA,Foley,4.0,2018
MINNESOTA,Frazee,7.0,2018
MINNESOTA,Fridley,85.0,2018
MINNESOTA,Fulda,0.0,2018
MINNESOTA,Gaylord,12.0,2018
MINNESOTA,Gilbert,5.0,2018
MINNESOTA,Glencoe,6.0,2018
MINNESOTA,Glenwood,1.0,2018
MINNESOTA,Golden Valley,22.0,2018
MINNESOTA,Goodview,4.0,2018
MINNESOTA,Grand Rapids,9.0,2018
MINNESOTA,Granite Falls,3.0,2018
MINNESOTA,Hallock,0.0,2018
MINNESOTA,Hastings,42.0,2018
MINNESOTA,Hawley,2.0,2018
MINNESOTA,Hector,0.0,2018
MINNESOTA,Hermantown,10.0,2018
MINNESOTA,Hibbing,44.0,2018
MINNESOTA,Hill City,0.0,2018
MINNESOTA,Hokah,0.0,2018
MINNESOTA,Hopkins,32.0,2018
MINNESOTA,Houston,0.0,2018
MINNESOTA,Howard Lake,1.0,2018
MINNESOTA,Hutchinson,28.0,2018
MINNESOTA,International Falls,8.0,2018
MINNESOTA,Inver Grove Heights,90.0,2018
MINNESOTA,Isanti,4.0,2018
MINNESOTA,Isle,2.0,2018
MINNESOTA,Janesville,6.0,2018
MINNESOTA,Jordan,4.0,2018
MINNESOTA,Kasson,1.0,2018
MINNESOTA,Keewatin,0.0,2018
MINNESOTA,Kimball,0.0,2018
MINNESOTA,La Crescent,2.0,2018
MINNESOTA,Lake City,1.0,2018
MINNESOTA,Lake Crystal,1.0,2018
MINNESOTA,Lakefield,0.0,2018
MINNESOTA,Lakes Area,20.0,2018
MINNESOTA,Lake Shore,1.0,2018
MINNESOTA,Lakeville,39.0,2018
MINNESOTA,Lamberton,0.0,2018
MINNESOTA,Lauderdale,5.0,2018
MINNESOTA,Le Center,0.0,2018
MINNESOTA,Lester Prairie,2.0,2018
MINNESOTA,Le Sueur,2.0,2018
MINNESOTA,Lewiston,1.0,2018
MINNESOTA,Lino Lakes,12.0,2018
MINNESOTA,Litchfield,8.0,2018
MINNESOTA,Little Falls,12.0,2018
MINNESOTA,Long Prairie,7.0,2018
MINNESOTA,Lonsdale,0.0,2018
MINNESOTA,Madelia,6.0,2018
MINNESOTA,Madison Lake,0.0,2018
MINNESOTA,Mankato,140.0,2018
MINNESOTA,Maple Grove,44.0,2018
MINNESOTA,Mapleton,1.0,2018
MINNESOTA,Maplewood,90.0,2018
MINNESOTA,Marshall,25.0,2018
MINNESOTA,McGregor,0.0,2018
MINNESOTA,Medina,2.0,2018
MINNESOTA,Melrose,2.0,2018
MINNESOTA,Menahga,0.0,2018
MINNESOTA,Mendota Heights,16.0,2018
MINNESOTA,Milaca,13.0,2018
MINNESOTA,Minneapolis,3395.0,2018
MINNESOTA,Minneota,2.0,2018
MINNESOTA,Minnetonka,28.0,2018
MINNESOTA,Minnetrista,4.0,2018
MINNESOTA,Montevideo,4.0,2018
MINNESOTA,Montgomery,1.0,2018
MINNESOTA,Moorhead,61.0,2018
MINNESOTA,Moose Lake,4.0,2018
MINNESOTA,Morris,10.0,2018
MINNESOTA,Mounds View,23.0,2018
MINNESOTA,Mountain Lake,0.0,2018
MINNESOTA,Nashwauk,1.0,2018
MINNESOTA,New Brighton,25.0,2018
MINNESOTA,New Hope,14.0,2018
MINNESOTA,New Prague,5.0,2018
MINNESOTA,New Richland,0.0,2018
MINNESOTA,New Ulm,9.0,2018
MINNESOTA,New York Mills,1.0,2018
MINNESOTA,Nisswa,1.0,2018
MINNESOTA,North Branch,12.0,2018
MINNESOTA,Northfield,28.0,2018
MINNESOTA,North Mankato,19.0,2018
MINNESOTA,North St. Paul,15.0,2018
MINNESOTA,Oakdale,37.0,2018
MINNESOTA,Oak Park Heights,6.0,2018
MINNESOTA,Olivia,4.0,2018
MINNESOTA,Onamia,6.0,2018
MINNESOTA,Orono,6.0,2018
MINNESOTA,Ortonville,2.0,2018
MINNESOTA,Osakis,2.0,2018
MINNESOTA,Osseo,1.0,2018
MINNESOTA,Owatonna,26.0,2018
MINNESOTA,Parkers Prairie,0.0,2018
MINNESOTA,Park Rapids,13.0,2018
MINNESOTA,Paynesville,4.0,2018
MINNESOTA,Pelican Rapids,3.0,2018
MINNESOTA,Pequot Lakes,0.0,2018
MINNESOTA,Perham,6.0,2018
MINNESOTA,Pike Bay,0.0,2018
MINNESOTA,Pillager,0.0,2018
MINNESOTA,Pine River,0.0,2018
MINNESOTA,Plainview,10.0,2018
MINNESOTA,Plymouth,44.0,2018
MINNESOTA,Preston,2.0,2018
MINNESOTA,Princeton,6.0,2018
MINNESOTA,Prior Lake,40.0,2018
MINNESOTA,Proctor,5.0,2018
MINNESOTA,Ramsey,27.0,2018
MINNESOTA,Red Wing,40.0,2018
MINNESOTA,Redwood Falls,15.0,2018
MINNESOTA,Renville,2.0,2018
MINNESOTA,Rice,0.0,2018
MINNESOTA,Richfield,81.0,2018
MINNESOTA,Robbinsdale,49.0,2018
MINNESOTA,Rochester,227.0,2018
MINNESOTA,Rogers,10.0,2018
MINNESOTA,Roseau,9.0,2018
MINNESOTA,Rosemount,16.0,2018
MINNESOTA,Roseville,86.0,2018
MINNESOTA,Rushford,0.0,2018
MINNESOTA,Sartell,11.0,2018
MINNESOTA,Sauk Centre,8.0,2018
MINNESOTA,Sauk Rapids,6.0,2018
MINNESOTA,Savage,36.0,2018
MINNESOTA,Shakopee,75.0,2018
MINNESOTA,Sherburn,1.0,2018
MINNESOTA,Silver Bay,0.0,2018
MINNESOTA,Silver Lake,3.0,2018
MINNESOTA,Slayton,4.0,2018
MINNESOTA,Sleepy Eye,7.0,2018
MINNESOTA,South Lake Minnetonka,3.0,2018
MINNESOTA,South St. Paul,46.0,2018
MINNESOTA,Springfield,0.0,2018
MINNESOTA,Spring Grove,0.0,2018
MINNESOTA,Spring Lake Park,27.0,2018
MINNESOTA,St. Anthony,19.0,2018
MINNESOTA,Staples,2.0,2018
MINNESOTA,Starbuck,4.0,2018
MINNESOTA,St. Charles,6.0,2018
MINNESOTA,St. Cloud,262.0,2018
MINNESOTA,St. Francis,10.0,2018
MINNESOTA,Stillwater,18.0,2018
MINNESOTA,St. James,10.0,2018
MINNESOTA,St. Joseph,4.0,2018
MINNESOTA,St. Louis Park,70.0,2018
MINNESOTA,St. Paul,1941.0,2018
MINNESOTA,St. Paul Park,6.0,2018
MINNESOTA,St. Peter,14.0,2018
MINNESOTA,Thief River Falls,16.0,2018
MINNESOTA,Tracy,2.0,2018
MINNESOTA,Twin Valley,0.0,2018
MINNESOTA,Two Harbors,2.0,2018
MINNESOTA,Virginia,35.0,2018
MINNESOTA,Wabasha,2.0,2018
MINNESOTA,Wadena,4.0,2018
MINNESOTA,Waite Park,29.0,2018
MINNESOTA,Walker,1.0,2018
MINNESOTA,Warroad,2.0,2018
MINNESOTA,Waseca,7.0,2018
MINNESOTA,Waterville,3.0,2018
MINNESOTA,Wayzata,6.0,2018
MINNESOTA,Wells,4.0,2018
MINNESOTA,West Concord,2.0,2018
MINNESOTA,West Hennepin,5.0,2018
MINNESOTA,West St. Paul,74.0,2018
MINNESOTA,Wheaton,2.0,2018
MINNESOTA,White Bear Lake,37.0,2018
MINNESOTA,Willmar,55.0,2018
MINNESOTA,Windom,8.0,2018
MINNESOTA,Winona,43.0,2018
MINNESOTA,Winsted,2.0,2018
MINNESOTA,Woodbury,50.0,2018
MINNESOTA,Worthington,35.0,2018
MINNESOTA,Wyoming,9.0,2018
MINNESOTA,Zumbrota,2.0,2018
MISSISSIPPI,Ackerman,2.0,2018
MISSISSIPPI,Biloxi,149.0,2018
MISSISSIPPI,Brandon,30.0,2018
MISSISSIPPI,Brookhaven,93.0,2018
MISSISSIPPI,Byram,18.0,2018
MISSISSIPPI,Clinton,15.0,2018
MISSISSIPPI,D'Iberville,15.0,2018
MISSISSIPPI,Edwards,17.0,2018
MISSISSIPPI,Gautier,62.0,2018
MISSISSIPPI,Gulfport,387.0,2018
MISSISSIPPI,"Hattiesburg4,",92.0,2018
MISSISSIPPI,Horn Lake,28.0,2018
MISSISSIPPI,Laurel,103.0,2018
MISSISSIPPI,Madison,18.0,2018
MISSISSIPPI,Meridian,155.0,2018
MISSISSIPPI,Ocean Springs,36.0,2018
MISSISSIPPI,Pascagoula,73.0,2018
MISSISSIPPI,Pass Christian,6.0,2018
MISSISSIPPI,Petal,0.0,2018
MISSISSIPPI,Southaven,68.0,2018
MISSISSIPPI,"Starkville4,",43.0,2018
MISSISSIPPI,West Point,33.0,2018
MISSOURI,Adrian,3.0,2018
MISSOURI,Advance,2.0,2018
MISSOURI,Alma,0.0,2018
MISSOURI,Anderson,6.0,2018
MISSOURI,Annapolis,0.0,2018
MISSOURI,Appleton City,2.0,2018
MISSOURI,Arbyrd,0.0,2018
MISSOURI,Arnold,22.0,2018
MISSOURI,Ash Grove,0.0,2018
MISSOURI,Ashland,6.0,2018
MISSOURI,Aurora,74.0,2018
MISSOURI,Ava,10.0,2018
MISSOURI,Ballwin,9.0,2018
MISSOURI,Bates City,1.0,2018
MISSOURI,Battlefield,1.0,2018
MISSOURI,Bella Villa,3.0,2018
MISSOURI,Belle,4.0,2018
MISSOURI,Bellefontaine Neighbors,100.0,2018
MISSOURI,Bellflower,0.0,2018
MISSOURI,Bel-Nor,6.0,2018
MISSOURI,Bel-Ridge,31.0,2018
MISSOURI,Bernie,0.0,2018
MISSOURI,Bertrand,0.0,2018
MISSOURI,Bethany,2.0,2018
MISSOURI,Billings,1.0,2018
MISSOURI,Blackburn,0.0,2018
MISSOURI,Blue Springs,134.0,2018
MISSOURI,Bolivar,30.0,2018
MISSOURI,Bonne Terre,8.0,2018
MISSOURI,Boonville,12.0,2018
MISSOURI,Bourbon,6.0,2018
MISSOURI,Bowling Green,32.0,2018
MISSOURI,Branson,85.0,2018
MISSOURI,Branson West,2.0,2018
MISSOURI,Braymer,0.0,2018
MISSOURI,Breckenridge Hills,20.0,2018
MISSOURI,Brentwood,15.0,2018
MISSOURI,Bridgeton,68.0,2018
MISSOURI,Brookfield,14.0,2018
MISSOURI,Buckner,3.0,2018
MISSOURI,Buffalo,14.0,2018
MISSOURI,Bunker,3.0,2018
MISSOURI,Butler,8.0,2018
MISSOURI,Butterfield Village,0.0,2018
MISSOURI,Byrnes Mill,2.0,2018
MISSOURI,Cabool,5.0,2018
MISSOURI,California,3.0,2018
MISSOURI,Calverton Park,6.0,2018
MISSOURI,Camden,0.0,2018
MISSOURI,Camdenton,10.0,2018
MISSOURI,Cameron,18.0,2018
MISSOURI,Campbell,10.0,2018
MISSOURI,Canalou,0.0,2018
MISSOURI,Canton,15.0,2018
MISSOURI,Cape Girardeau,192.0,2018
MISSOURI,Carl Junction,0.0,2018
MISSOURI,Carrollton,33.0,2018
MISSOURI,Carterville,5.0,2018
MISSOURI,Caruthersville,70.0,2018
MISSOURI,Cassville,20.0,2018
MISSOURI,Center,0.0,2018
MISSOURI,Centralia,12.0,2018
MISSOURI,Charleston,37.0,2018
MISSOURI,Chesterfield,22.0,2018
MISSOURI,Chillicothe,30.0,2018
MISSOURI,Clarkson Valley,0.0,2018
MISSOURI,Clarkton,1.0,2018
MISSOURI,Claycomo,3.0,2018
MISSOURI,Clayton,25.0,2018
MISSOURI,Cleveland,0.0,2018
MISSOURI,Clever,2.0,2018
MISSOURI,Clinton,49.0,2018
MISSOURI,Cole Camp,0.0,2018
MISSOURI,Columbia,446.0,2018
MISSOURI,Concordia,1.0,2018
MISSOURI,Conway,0.0,2018
MISSOURI,Corder,0.0,2018
MISSOURI,Cottleville,5.0,2018
MISSOURI,Country Club Hills,10.0,2018
MISSOURI,Crestwood,15.0,2018
MISSOURI,Creve Coeur,22.0,2018
MISSOURI,Crocker,2.0,2018
MISSOURI,Crystal City,12.0,2018
MISSOURI,Cuba,5.0,2018
MISSOURI,Delta,0.0,2018
MISSOURI,Desloge,15.0,2018
MISSOURI,Des Peres,11.0,2018
MISSOURI,Dexter,5.0,2018
MISSOURI,Diamond,2.0,2018
MISSOURI,Dixon,17.0,2018
MISSOURI,Doolittle,1.0,2018
MISSOURI,Duenweg,0.0,2018
MISSOURI,Duquesne,2.0,2018
MISSOURI,East Lynne,0.0,2018
MISSOURI,Edgar Springs,0.0,2018
MISSOURI,Edmundson,1.0,2018
MISSOURI,Eldon,16.0,2018
MISSOURI,El Dorado Springs,9.0,2018
MISSOURI,Ellington,2.0,2018
MISSOURI,Ellisville,10.0,2018
MISSOURI,Eminence,0.0,2018
MISSOURI,Eureka,11.0,2018
MISSOURI,Excelsior Springs,22.0,2018
MISSOURI,Exeter,0.0,2018
MISSOURI,Fair Grove,6.0,2018
MISSOURI,Fairview,0.0,2018
MISSOURI,Farber,0.0,2018
MISSOURI,Farmington,29.0,2018
MISSOURI,Fayette,2.0,2018
MISSOURI,Ferguson,129.0,2018
MISSOURI,Ferrelview,0.0,2018
MISSOURI,Festus,56.0,2018
MISSOURI,Fleming,0.0,2018
MISSOURI,Flordell Hills,16.0,2018
MISSOURI,Florissant,115.0,2018
MISSOURI,Fordland,2.0,2018
MISSOURI,Foristell,3.0,2018
MISSOURI,Forsyth,6.0,2018
MISSOURI,Frankford,0.0,2018
MISSOURI,Fredericktown,23.0,2018
MISSOURI,Frontenac,3.0,2018
MISSOURI,Fulton,29.0,2018
MISSOURI,Gallatin,4.0,2018
MISSOURI,Gideon,2.0,2018
MISSOURI,Gladstone,116.0,2018
MISSOURI,Glendale,3.0,2018
MISSOURI,Goodman,2.0,2018
MISSOURI,Gower,2.0,2018
MISSOURI,Grain Valley,25.0,2018
MISSOURI,Granby,5.0,2018
MISSOURI,Grandview,173.0,2018
MISSOURI,Greenfield,6.0,2018
MISSOURI,Green Ridge,0.0,2018
MISSOURI,Hamilton,2.0,2018
MISSOURI,Hannibal,102.0,2018
MISSOURI,Hardin,1.0,2018
MISSOURI,Harrisonville,36.0,2018
MISSOURI,Hartville,0.0,2018
MISSOURI,Hawk Point,2.0,2018
MISSOURI,Hayti,27.0,2018
MISSOURI,Hazelwood,99.0,2018
MISSOURI,Henrietta,1.0,2018
MISSOURI,Herculaneum,15.0,2018
MISSOURI,Hermann,6.0,2018
MISSOURI,Higginsville,3.0,2018
MISSOURI,Hillsdale,14.0,2018
MISSOURI,Holden,5.0,2018
MISSOURI,Hollister,4.0,2018
MISSOURI,Holts Summit,21.0,2018
MISSOURI,Hornersville,0.0,2018
MISSOURI,Houston,7.0,2018
MISSOURI,Howardville,0.0,2018
MISSOURI,Huntsville,2.0,2018
